hardware,embedding,horizon,lambda,time
fake_athens,0,4,0.50000600002700005400004050000000000000000000000000000000000000000000000000000000,29
fake_athens,0,5,0.50000750004500013500020250012150000000000000000000000000000000000000000000000000,150
fake_athens,0,6,0.50000900006750027000060750072900036450000000000000000000000000000000000000000000,782
fake_athens,0,7,0.98130226925523448520797213709812954500000000000000000000000000000000000000000000,3937
fake_athens,1,4,0.50000600002700005400004050000000000000000000000000000000000000000000000000000000,28
fake_athens,1,5,0.50000750004500013500020250012150000000000000000000000000000000000000000000000000,151
fake_athens,1,6,0.50000900006750027000060750072900036450000000000000000000000000000000000000000000,780
fake_athens,1,7,0.97198479542847049326261815812164780500000000000000000000000000000000000000000000,3942
fake_athens,2,4,0.50000600002700005400004050000000000000000000000000000000000000000000000000000000,28
fake_athens,2,5,0.50000750004500013500020250012150000000000000000000000000000000000000000000000000,151
fake_athens,2,6,0.50000900006750027000060750072900036450000000000000000000000000000000000000000000,784
fake_athens,2,7,0.95846646250077869240921663535248720100000000000000000000000000000000000000000000,3939
fake_belem,0,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,28
fake_belem,0,5,0.50000300000650000600000200000000000000000000000000000000000000000000000000000000,151
fake_belem,0,6,0.50000350000950001250000800000200000000000000000000000000000000000000000000000000,781
fake_belem,0,7,0.96929848806545442419289171390725093400000000000000000000000000000000000000000000,3941
fake_belem,1,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,28
fake_belem,1,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,151
fake_belem,1,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,783
fake_belem,1,7,0.97304923869385675280886323317437028651917900000000000000000000000000000000000000,3945
fake_belem,2,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,28
fake_belem,2,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,151
fake_belem,2,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,782
fake_belem,2,7,0.97070181373690084942189293561282421500000000000000000000000000000000000000000000,3948
fake_bogota,0,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,28
fake_bogota,0,5,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,151
fake_bogota,0,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,783
fake_bogota,0,7,0.97541344527899842578471629485848382144512000000000000000000000000000000000000000,3949
fake_bogota,1,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,28
fake_bogota,1,5,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,152
fake_bogota,1,6,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,782
fake_bogota,1,7,0.93886002373853840688110646188231884800000000000000000000000000000000000000000000,3945
fake_bogota,2,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,28
fake_bogota,2,5,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,151
fake_bogota,2,6,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,783
fake_bogota,2,7,0.93604162054159663498237034818616320000000000000000000000000000000000000000000000,3947
fake_burlington,0,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,28
fake_burlington,0,5,0.50000300000450000000000000000000000000000000000000000000000000000000000000000000,151
fake_burlington,0,6,0.50000300000450000000000000000000000000000000000000000000000000000000000000000000,783
fake_burlington,0,7,0.95307622879957648341395287214981120000000000000000000000000000000000000000000000,3952
fake_burlington,1,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,28
fake_burlington,1,5,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,151
fake_burlington,1,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,784
fake_burlington,1,7,0.96296429857641124220167664625453204701184000000000000000000000000000000000000000,3946
fake_burlington,2,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,29
fake_burlington,2,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,150
fake_burlington,2,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,783
fake_burlington,2,7,0.97101303440995333292113759542203750400000000000000000000000000000000000000000000,3949
fake_essex,0,4,0.50000400001200001600000800000000000000000000000000000000000000000000000000000000,28
fake_essex,0,5,0.50000500002000004000004000001600000000000000000000000000000000000000000000000000,151
fake_essex,0,6,0.50000600003000008000012000009600003200000000000000000000000000000000000000000000,783
fake_essex,0,7,0.95740521908865950968913231308695204000000000000000000000000000000000000000000000,3950
fake_essex,1,4,0.50000400001200001600000800000000000000000000000000000000000000000000000000000000,28
fake_essex,1,5,0.50000500002000004000004000001600000000000000000000000000000000000000000000000000,151
fake_essex,1,6,0.50000600003000008000012000009600003200000000000000000000000000000000000000000000,786
